readID,score,taxid,superkingdom,phylum,class,order,family,genus,species
403176d1-18a2-4033-bd56-7f37164b72f6,0.004,303,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida
385231e4-6449-48a0-bed6-59e5faa54c35,4.98e-46,4513,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare
382458b0-e71d-4373-b9a4-0dc115242070,6.11e-15,2493669,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
377170ae-9276-4096-881b-9b4824194e5c,1.32e-96,53358,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium calvum
357728dd-c2a4-4f02-821e-9fd890a426ca,4.96e-06,2070348,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. SGAir0570
353749bf-6ded-4930-a517-e291b6b85e5a,8.97e-12,1295382,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylogaea,Methylogaea oryzae
331645c7-443c-41f4-b3d0-9aba1d17fbd4,0.16,2094021,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. WAC00288
325235dc-9a90-40e8-908b-0c3071b2dc18,9.71e-20,1063,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Cereibacter sphaeroides
305935bb-3da4-43aa-9a6a-16d901af3fbe,3.35e-56,2736640,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia broussonetiae
302022ce-b1b6-4015-86ad-90eab0bc89a0,8.81e-57,1127134,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia cyriacigeorgica
295251a3-ae51-4e5e-9b2b-59c828881ea0,4.63e-14,1914992,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. DUT11
278566a6-2774-44b2-a0c9-629bfe74e303,1.67e-147,1892,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces anulatus
267701e3-1924-4bc4-85ab-1f09e46b25b7,1.55e-34,2774875,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. 38R
252051f0-ab39-43c6-9ddc-fcb7a96fc6f9,0.095,463025,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella bronchialis
249836a7-5676-439e-99b2-5a8a9bbc0e71,8.60e-48,2849501,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. G188
197736c8-ae02-4a1b-8023-6f39e8e2bd41,0.0,2728827,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catellatospora,Catellatospora sp. IY07-71
147402a9-727d-4428-ac23-d1ddc23e7fcc,0.080,1163748,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter nauticus
134913fb-f4bc-480f-9a28-dd89c32b8e00,6.36e-18,2711231,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,Roseimicrobium sp. ORNL1
128537b1-a36f-49ad-95fa-43516ec70a73,4.39e-64,1391654,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix,Labilithrix luteola
121448e3-ec9f-463b-8e7a-ab82858fa26a,6.11e-20,2509455,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Agromyces,Agromyces protaetiae
117170c1-d7ec-4f0a-8537-e5190ee0358f,6.93e-112,1850374,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Ancylobacter,Ancylobacter sp. TS-1
114570fc-e918-49be-9c2b-e2b25ce51258,1.56e-18,2662028,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium yanjiei
111203f1-8dd6-40f7-b0ef-c0c45a933278,1.12e-05,1303692,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvissimus
107478b0-a409-4744-bab4-505eb63b77a4,0.0,1424808,Bacteria,<missing>,<missing>,<missing>,<missing>,<missing>,uncultured bacterium ctg7180000000754
104392f5-5d3d-476b-83d8-df51eebbbbea,0.0,2812560,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter sp. SYSU D00693
98491df5-1569-428f-b397-c4c763769abd,4.20e-05,1871048,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Devosia,Devosia sp.
97332f36-59fd-4524-a0da-abf1c59891c9,4.53e-126,861299,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,Gemmatirosa kalamazoonesis
097171f5-0121-4030-a4e0-d5de5fee288c,0.001,1355477,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium diazoefficiens
95957a63-f49e-46e2-b619-b2d5d631669a,0.0,1463158,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas carbonis
95956dfe-88bd-4347-b12d-91a83d298bc9,0.063,1637862,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. LA-2-3-30-S1-D2
95303cdb-38bb-4c15-b242-be5c74010c04,0.23,1842540,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Methyloversatilis,Methyloversatilis sp. RAC08
93993fa5-5f35-46bb-a605-d4361d2f7606,4.63e-15,2268087,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. SP1
93726c34-497e-4f4d-954a-e850dc2e46b8,4.90e-28,28448,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,Komagataeibacter xylinus
93405e3b-c9a0-40d0-a640-e0165ce6d5eb,4.49e-13,2714933,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter coleopterorum
092155ae-e702-4d27-a166-4ad5cb92e29c,4.69e-42,2674991,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella candidum
92154ea9-c52d-4f5a-b126-c019348fc38a,1.11e-05,1609966,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,Actibacterium sp. EMB200-NS6
92049dad-7baa-476e-a3fb-f537847bdf30,0.010,2045452,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides houyundeii
91926da4-a19c-4acf-92d5-548abc7fe2b8,6.60e-08,2744523,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. L-8-10
91421a6d-13e5-413c-bd08-2ca3da1de100,1.77e-77,445576,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. AL041005-10
90204c45-69af-428e-886f-33437c915cc7,0.0,207745,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. WDL1
88393aca-569d-4f4e-9fbb-02cf01c580d6,3.46e-09,2571746,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. DHOD12
88124c16-30e1-4eae-b185-71207edf37c0,6.08e-159,77133,Bacteria,<missing>,<missing>,<missing>,<missing>,<missing>,uncultured bacterium
87162e2f-152b-4563-8b6b-96ce93333655,0.22,2830995,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. StoSoilB20
86597a8b-0e08-4916-b6b0-757d84a9dc54,8.39e-31,1425147,Bacteria,<missing>,<missing>,<missing>,<missing>,<missing>,uncultured bacterium ctg7180000001431
85266b4d-98a1-49ec-9b4e-5f0859baf986,2.21e-05,2802971,Bacteria,Acidobacteria,Vicinamibacteria,<missing>,<missing>,<missing>,Vicinamibacteria bacterium TBR-22
83590f42-a339-4c49-b8e2-88776fa51eaa,9.40e-112,73044,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces seoulensis
83426a83-9646-4b05-b8cf-ee894c5c5786,9.64e-45,266117,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter xylanophilus
83029bc7-e055-496d-b5d4-f515ed62d373,2.69e-85,487821,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas arboricola
83028cb8-0f26-4fe0-b938-25f3abba68c2,0.048,54571,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae
81596bac-9053-462b-9e49-dcb7cdb75faf,0.0,1777866,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium erdmanii
79844a39-3fbc-4979-8adc-86b025cce6ec,0.26,285,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas testosteroni
079087a4-c4ee-44a8-a977-99e7332d94fb,1.12e-10,1219058,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis terrae
76366e13-b54e-42f8-bbc3-e420f0879d0e,2.16e-28,2831969,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis sp. Mg02
75730bab-bcc8-47ea-9822-7ab78ab50a76,8.61e-67,2769491,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. LPB0304
75199ee0-ae16-4137-bf2f-21e9d3b37c0b,6.04e-36,1793,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium fallax
74677b9e-c264-45c4-9e1e-1bf068e546f8,3.63e-18,303,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida
73618ad7-bd09-4a2d-9b03-4b8d3df9b13b,5.89e-13,2761578,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium sp. LJ126
72807bc7-8833-4a5e-8802-542c54846be5,3.22e-39,1920667,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. WY10
72735c17-4f31-4bcf-b603-28a22fb23fdc,8.48e-10,749414,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces bingchenggensis
72381e0b-f1e2-45cc-a371-126c2d1e657a,1.32e-10,709883,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora zamorensis
71809b5c-c462-4d5c-9414-529a691e5360,2.09e-54,2498704,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Agromyces,Agromyces sp. LHK192
70486c65-3044-4948-b4c4-5583f7282961,2.91e-10,2594473,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas xanthus
69437ed6-494d-4d07-83b5-54658e472e1c,1.41e-25,2849501,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. G188
69196ace-29bc-4169-bc41-f25985feddeb,2.20e-12,294,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens
67946ead-1d0e-49a0-b307-a6a24b619083,0.051,269660,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium brachiatum
59959c7e-34f7-4760-a633-08a4f484b2c7,4.16e-71,1798224,Bacteria,Actinobacteria,Actinomycetia,Jiangellales,Jiangellaceae,Jiangella,Jiangella sp. DSM 45060
59171a67-039c-46c6-8f2f-37389aeabce5,6.50e-11,2665642,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Allosaccharopolyspora,Allosaccharopolyspora coralli
59151edb-9be9-44c5-8202-fefc30941745,2.96e-22,1334629,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus
58938ca5-1686-4c74-9c89-429b8bd1b763,5.02e-135,1325120,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. CCBAU 53421
58636fdf-0874-4ed3-8b43-efe6dff9b9e9,0.007,77133,Bacteria,<missing>,<missing>,<missing>,<missing>,<missing>,uncultured bacterium
57632ca5-99b3-489e-b758-5caa0bf65bca,3.73e-28,112509,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare
57078af4-b942-4680-868a-0ac0c6f18c08,0.24,631220,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp. G11
56491eb8-a902-4552-a40d-3f7f35872c6a,0.076,504097,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rimofaciens
056205da-9a6a-482a-a2cf-0a23ef1f6c90,2.63e-15,1122611,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea coxensis
55732ce0-eb3e-47ec-84fb-62ef1bebb461,2.51e-94,2843216,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Miltoncostaea,Miltoncostaea oceani
55367c1e-303f-485b-ae00-08a56610c1c7,6.12e-09,2094021,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. WAC00288
54440a59-1b6b-4fd5-ae34-669142cbbdc5,0.0,2493672,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1
53218f47-8381-4dc9-abe7-d277c9000bea,4.44e-112,138532,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium flaccumfaciens
53109dd4-48f6-4f9e-84a0-7f5242797727,4.84e-06,1181559,Bacteria,<missing>,<missing>,<missing>,<missing>,<missing>,uncultured bacterium contig00086
52924aee-6118-4878-9cea-204127686fe9,1.90e-162,1170562,Bacteria,Cyanobacteria,<missing>,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. PCC 6303
52630cb3-b8de-49e8-be76-1e2a7720ea8f,3.95e-20,2518370,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides euryhalodurans
52029a4e-270b-45d7-abd9-dd47552db009,1.10e-88,2493674,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1
51365a15-1e9a-4695-839f-aebf33672191,2.63e-77,1333996,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Variibacter,Variibacter gotjawalensis
50698f97-c2ea-45db-8fa9-19d9c92c1de7,1.50e-24,83291,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces armeniacus
47184d76-fd8c-4630-badb-8311e461bd60,6.80e-14,1909732,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus sp. T2.5-30
46671df4-f1cc-4a05-8b03-9ab7e2b312fd,1.75e-71,1736691,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium choanae
46417b01-daf5-4601-89df-706f3647b51b,0.026,1853682,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Halarchaeum sp. CBA1220
44628ccc-030a-4722-a243-6fc8711aa522,2.66e-53,2761535,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. CGMCC 4.1532
43267d44-e377-4956-a12f-095f49d6af29,2.05e-36,1068978,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis methanolica
43062ac6-4256-45bd-b62a-af19ecb3a80e,8.03e-161,36813,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium pulveris
41937cc8-112d-464f-8950-42bfe1b2aff7,6.53e-74,570505,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium bullatum
38783b04-b755-48cb-b7e0-4f2ea9eab59a,0.0,384,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum
37242f83-8cc7-4ce0-b0b3-edafccd25529,0.0,2714938,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides piscis
36102b3a-003c-404c-a863-5b0e6549ebf8,9.54e-10,1573704,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. R32
35952b17-035b-4fd3-a4fe-b6fb1f162fbd,0.004,338584,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Polymorphospora,Polymorphospora rubra
33425c1c-934a-4248-b9df-0b4c83fddae1,1.29e-123,53458,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter limosus
33372c3d-d3eb-4e08-aa00-7492068f224e,2.96e-38,1387353,Bacteria,Planctomycetes,Planctomycetia,Isosphaerales,Isosphaeraceae,Paludisphaera,Paludisphaera borealis
29468a30-76e0-4393-960b-e16e97ddd2fc,0.023,767470,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Pterostichus madidus
29109fea-e1a2-43e8-bc2c-75f11dc4dbfd,1.42e-27,2528642,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Lichenihabitantaceae,Lichenihabitans,Lichenihabitans psoromatis
28360aa0-d4f9-48e2-ae9a-79396b5ced73,1.39e-129,1179673,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Oerskovia,Oerskovia sp. KBS0722
27444dd3-836b-4789-afc8-47837842dd32,0.11,67258,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cavourensis
26728a85-8db3-404b-a0c5-d07a56c3e833,1.33e-140,83263,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Aminobacter aminovorans
25485c40-8372-4dc3-b71f-db5430fbf749,4.39e-139,2518371,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides seonyuensis
23509f94-2798-4da8-814f-aca2d34e6f3d,4.42e-17,83637,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium genosp. L
23460be4-8023-4183-9516-5c1d6272af07,6.46e-08,2681603,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Muvirus,Escherichia virus Mu
23288dca-537a-4dcf-b6ce-4799467f66e7,8.91e-151,146923,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces parvulus
22042a43-1603-4f88-8782-c03a8b2dd7ea,3.91e-06,2690837,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella guodeyinii
21621a21-f0a3-4ad3-92bf-1a4799cbfe44,4.03e-23,445576,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. AL041005-10
19687eec-7fe9-4872-82f1-967f74c97700,0.0,2714941,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Phycicoccus,Phycicoccus sp. HDW14
18659f14-204c-4f5d-a2fb-11a7ecedf735,0.0,386874,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sediminicola
17565b89-667f-4a11-bcce-4225463b2672,1.56e-04,1909732,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus sp. T2.5-30
16976e93-2320-42ef-ab68-2b1c69351e8b,9.91e-28,1806508,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Candidatus Promineofilum breve
16704d5f-358b-49f1-a8d6-c1622fda585d,2.80e-172,1355477,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium diazoefficiens
16180ae1-63c5-4c9a-8a7d-29912ca90faf,4.55e-142,2653851,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter tropicus
13017a99-4e60-4d39-bdb0-d239bc9813b1,6.19e-30,2795738,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. UDSM-2020
012404ba-7324-4cce-83d9-91cdd77ab6ff,1.22e-09,1076124,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans flavus
11610a80-172b-44ea-96e6-c3439664d1ca,4.71e-38,305,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum
11023cae-9f14-436d-a62c-8117e6a825a6,2.14e-24,1931,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp.
9967c562-24a2-4109-960e-c442493bbf8a,5.11e-07,2005388,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. RU47
9967fd8f-b2bd-483f-b224-5ccefdf15eed,8.17e-10,453783,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter soli
9834a715-7e76-4a18-8bd9-89bda766e7ed,0.0,2761535,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. CGMCC 4.1532
9730bb80-5757-445c-bbe3-fc9cbb363597,0.032,2010972,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter rhizosphaerae
9628d3a1-5749-4258-8835-bdfff6a1a140,2.25e-23,1750,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Arachnia,Arachnia propionica
9403f92a-6817-401b-86db-85b4e7c493cc,3.20e-07,599,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp.
9396fe42-a488-48bb-9962-aaf109e37110,0.0,476282,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium japonicum
9211f4c8-f9b4-40d4-9678-8ca9bcd875e0,9.02e-34,1792,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium chitae
9197ab6f-be3e-476e-a23d-81a843e58a25,7.51e-11,562,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
9193a951-ebc2-4e09-8f53-58e9ac682b62,1.40e-148,2712223,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides anomalus
9145bcf1-1eb7-469a-a117-152b6cc77b53,6.90e-09,287,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
9085fd8f-f529-4b55-92b4-d8fc0ef875d9,0.017,1379270,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas phototrophica
9026f61f-f9c2-435c-b3a7-a54bfdd90eaf,0.0,1404367,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium symbiodeficiens
8988ad5b-2f72-422f-a2ed-2d2e4a6b0d01,0.0,453783,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter soli
8985fbf1-7d98-4331-9c06-d642c1594f99,1.13e-11,2750620,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Chryseoglobus,Chryseoglobus indicus
8878e2ea-fed2-4caf-a565-1f69ce50ccf6,2.91e-14,1749,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium,Acidipropionibacterium jensenii
08869aa1-294a-489c-aea2-f9f9392dbe17,0.0,2135430,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. P3
